zip_code,zone,Latitude,Longitude,month,p50,temp_mean,dtr,ref_humid,sunshine,wind_run,eto
90013,Los Angeles Los Angeles County,34.0445905,-118.2405557,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90013,Los Angeles Los Angeles County,34.0445905,-118.2405557,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90013,Los Angeles Los Angeles County,34.0445905,-118.2405557,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90013,Los Angeles Los Angeles County,34.0445905,-118.2405557,May,0.8,18.1,8.7,70,65,3.8,4.35
90013,Los Angeles Los Angeles County,34.0445905,-118.2405557,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90013,Los Angeles Los Angeles County,34.0445905,-118.2405557,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90013,Los Angeles Los Angeles County,34.0445905,-118.2405557,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90013,Los Angeles Los Angeles County,34.0445905,-118.2405557,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90013,Los Angeles Los Angeles County,34.0445905,-118.2405557,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90013,Los Angeles Los Angeles County,34.0445905,-118.2405557,Nov,28.31,16.8,10.9,66,69,3,2.55
90013,Los Angeles Los Angeles County,34.0445905,-118.2405557,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90014,Los Angeles Los Angeles County,34.0434783,-118.2519314,Jan,49.55,14,11,64,70,2.9,2.27
90014,Los Angeles Los Angeles County,34.0434783,-118.2519314,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90014,Los Angeles Los Angeles County,34.0434783,-118.2519314,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90014,Los Angeles Los Angeles County,34.0434783,-118.2519314,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90014,Los Angeles Los Angeles County,34.0434783,-118.2519314,May,0.8,18.1,8.7,70,65,3.8,4.35
90014,Los Angeles Los Angeles County,34.0434783,-118.2519314,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90014,Los Angeles Los Angeles County,34.0434783,-118.2519314,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90014,Los Angeles Los Angeles County,34.0434783,-118.2519314,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90014,Los Angeles Los Angeles County,34.0434783,-118.2519314,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90014,Los Angeles Los Angeles County,34.0434783,-118.2519314,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90014,Los Angeles Los Angeles County,34.0434783,-118.2519314,Nov,28.31,16.8,10.9,66,69,3,2.55
90014,Los Angeles Los Angeles County,34.0434783,-118.2519314,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90015,Los Angeles Los Angeles County,34.0390107,-118.2672801,Jan,49.55,14,11,64,70,2.9,2.27
90015,Los Angeles Los Angeles County,34.0390107,-118.2672801,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90015,Los Angeles Los Angeles County,34.0390107,-118.2672801,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90015,Los Angeles Los Angeles County,34.0390107,-118.2672801,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90015,Los Angeles Los Angeles County,34.0390107,-118.2672801,May,0.8,18.1,8.7,70,65,3.8,4.35
90015,Los Angeles Los Angeles County,34.0390107,-118.2672801,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90015,Los Angeles Los Angeles County,34.0390107,-118.2672801,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90015,Los Angeles Los Angeles County,34.0390107,-118.2672801,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90015,Los Angeles Los Angeles County,34.0390107,-118.2672801,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90015,Los Angeles Los Angeles County,34.0390107,-118.2672801,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90015,Los Angeles Los Angeles County,34.0390107,-118.2672801,Nov,28.31,16.8,10.9,66,69,3,2.55
90015,Los Angeles Los Angeles County,34.0390107,-118.2672801,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90016,Los Angeles Los Angeles County,34.0255188,-118.3520389,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90016,Los Angeles Los Angeles County,34.0255188,-118.3520389,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90016,Los Angeles Los Angeles County,34.0255188,-118.3520389,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90016,Los Angeles Los Angeles County,34.0255188,-118.3520389,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90016,Los Angeles Los Angeles County,34.0255188,-118.3520389,May,0.6,17.3,7.7,72,65,3.9,4.12
90016,Los Angeles Los Angeles County,34.0255188,-118.3520389,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90016,Los Angeles Los Angeles County,34.0255188,-118.3520389,Jul,0.01,21,8.2,74,80,3.6,4.91
90016,Los Angeles Los Angeles County,34.0255188,-118.3520389,Aug,0.05,21.8,8,74,81,3.5,4.69
90016,Los Angeles Los Angeles County,34.0255188,-118.3520389,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90016,Los Angeles Los Angeles County,34.0255188,-118.3520389,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90016,Los Angeles Los Angeles County,34.0255188,-118.3520389,Nov,28.12,16.6,10.1,67,68,3,2.47
90016,Los Angeles Los Angeles County,34.0255188,-118.3520389,Dec,30.28,14,10.3,65,69,2.8,2.07
90017,Los Angeles Los Angeles County,34.0543797,-118.2672801,Jan,49.55,14,11,64,70,2.9,2.27
90017,Los Angeles Los Angeles County,34.0543797,-118.2672801,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90017,Los Angeles Los Angeles County,34.0543797,-118.2672801,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90017,Los Angeles Los Angeles County,34.0543797,-118.2672801,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90017,Los Angeles Los Angeles County,34.0543797,-118.2672801,May,0.8,18.1,8.7,70,65,3.8,4.35
90017,Los Angeles Los Angeles County,34.0543797,-118.2672801,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90017,Los Angeles Los Angeles County,34.0543797,-118.2672801,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90017,Los Angeles Los Angeles County,34.0543797,-118.2672801,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90017,Los Angeles Los Angeles County,34.0543797,-118.2672801,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90017,Los Angeles Los Angeles County,34.0543797,-118.2672801,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90017,Los Angeles Los Angeles County,34.0543797,-118.2672801,Nov,28.31,16.8,10.9,66,69,3,2.55
90017,Los Angeles Los Angeles County,34.0543797,-118.2672801,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90018,Los Angeles Los Angeles County,34.0309972,-118.319894,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90018,Los Angeles Los Angeles County,34.0309972,-118.319894,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90018,Los Angeles Los Angeles County,34.0309972,-118.319894,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90018,Los Angeles Los Angeles County,34.0309972,-118.319894,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90018,Los Angeles Los Angeles County,34.0309972,-118.319894,May,0.6,17.3,7.7,72,65,3.9,4.12
90018,Los Angeles Los Angeles County,34.0309972,-118.319894,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90018,Los Angeles Los Angeles County,34.0309972,-118.319894,Jul,0.01,21,8.2,74,80,3.6,4.91
90018,Los Angeles Los Angeles County,34.0309972,-118.319894,Aug,0.05,21.8,8,74,81,3.5,4.69
90018,Los Angeles Los Angeles County,34.0309972,-118.319894,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90018,Los Angeles Los Angeles County,34.0309972,-118.319894,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90018,Los Angeles Los Angeles County,34.0309972,-118.319894,Nov,28.12,16.6,10.1,67,68,3,2.47
90018,Los Angeles Los Angeles County,34.0309972,-118.319894,Dec,30.28,14,10.3,65,69,2.8,2.07
90019,Los Angeles Los Angeles County,34.0489277,-118.3403506,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90019,Los Angeles Los Angeles County,34.0489277,-118.3403506,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90019,Los Angeles Los Angeles County,34.0489277,-118.3403506,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90019,Los Angeles Los Angeles County,34.0489277,-118.3403506,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90019,Los Angeles Los Angeles County,34.0489277,-118.3403506,May,0.6,17.3,7.7,72,65,3.9,4.12
90019,Los Angeles Los Angeles County,34.0489277,-118.3403506,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90019,Los Angeles Los Angeles County,34.0489277,-118.3403506,Jul,0.01,21,8.2,74,80,3.6,4.91
90019,Los Angeles Los Angeles County,34.0489277,-118.3403506,Aug,0.05,21.8,8,74,81,3.5,4.69
90019,Los Angeles Los Angeles County,34.0489277,-118.3403506,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90019,Los Angeles Los Angeles County,34.0489277,-118.3403506,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90019,Los Angeles Los Angeles County,34.0489277,-118.3403506,Nov,28.12,16.6,10.1,67,68,3,2.47
90019,Los Angeles Los Angeles County,34.0489277,-118.3403506,Dec,30.28,14,10.3,65,69,2.8,2.07
90020,Los Angeles Los Angeles County,34.0655627,-118.3096648,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90020,Los Angeles Los Angeles County,34.0655627,-118.3096648,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90020,Los Angeles Los Angeles County,34.0655627,-118.3096648,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90020,Los Angeles Los Angeles County,34.0655627,-118.3096648,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90020,Los Angeles Los Angeles County,34.0655627,-118.3096648,May,0.6,17.3,7.7,72,65,3.9,4.12
90020,Los Angeles Los Angeles County,34.0655627,-118.3096648,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90020,Los Angeles Los Angeles County,34.0655627,-118.3096648,Jul,0.01,21,8.2,74,80,3.6,4.91
90020,Los Angeles Los Angeles County,34.0655627,-118.3096648,Aug,0.05,21.8,8,74,81,3.5,4.69
90020,Los Angeles Los Angeles County,34.0655627,-118.3096648,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90020,Los Angeles Los Angeles County,34.0655627,-118.3096648,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90020,Los Angeles Los Angeles County,34.0655627,-118.3096648,Nov,28.12,16.6,10.1,67,68,3,2.47
90020,Los Angeles Los Angeles County,34.0655627,-118.3096648,Dec,30.28,14,10.3,65,69,2.8,2.07
90021,Los Angeles Los Angeles County,34.0309258,-118.2380432,Jan,49.55,14,11,64,70,2.9,2.27
90021,Los Angeles Los Angeles County,34.0309258,-118.2380432,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90021,Los Angeles Los Angeles County,34.0309258,-118.2380432,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90021,Los Angeles Los Angeles County,34.0309258,-118.2380432,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90021,Los Angeles Los Angeles County,34.0309258,-118.2380432,May,0.8,18.1,8.7,70,65,3.8,4.35
90021,Los Angeles Los Angeles County,34.0309258,-118.2380432,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90021,Los Angeles Los Angeles County,34.0309258,-118.2380432,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90021,Los Angeles Los Angeles County,34.0309258,-118.2380432,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90021,Los Angeles Los Angeles County,34.0309258,-118.2380432,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90021,Los Angeles Los Angeles County,34.0309258,-118.2380432,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90021,Los Angeles Los Angeles County,34.0309258,-118.2380432,Nov,28.31,16.8,10.9,66,69,3,2.55
90021,Los Angeles Los Angeles County,34.0309258,-118.2380432,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90022,East Los Angeles Los Angeles County,34.0238187,-118.153228,Jan,49.55,14,11,64,70,2.9,2.27
90022,East Los Angeles Los Angeles County,34.0238187,-118.153228,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90022,East Los Angeles Los Angeles County,34.0238187,-118.153228,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90022,East Los Angeles Los Angeles County,34.0238187,-118.153228,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90022,East Los Angeles Los Angeles County,34.0238187,-118.153228,May,0.8,18.1,8.7,70,65,3.8,4.35
90022,East Los Angeles Los Angeles County,34.0238187,-118.153228,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90022,East Los Angeles Los Angeles County,34.0238187,-118.153228,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90022,East Los Angeles Los Angeles County,34.0238187,-118.153228,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90022,East Los Angeles Los Angeles County,34.0238187,-118.153228,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90022,East Los Angeles Los Angeles County,34.0238187,-118.153228,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90022,East Los Angeles Los Angeles County,34.0238187,-118.153228,Nov,28.31,16.8,10.9,66,69,3,2.55
90022,East Los Angeles Los Angeles County,34.0238187,-118.153228,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90022,Los Angeles Los Angeles County,34.0238187,-118.153228,Jan,49.55,14,11,64,70,2.9,2.27
90022,Los Angeles Los Angeles County,34.0238187,-118.153228,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90022,Los Angeles Los Angeles County,34.0238187,-118.153228,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90022,Los Angeles Los Angeles County,34.0238187,-118.153228,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90022,Los Angeles Los Angeles County,34.0238187,-118.153228,May,0.8,18.1,8.7,70,65,3.8,4.35
90022,Los Angeles Los Angeles County,34.0238187,-118.153228,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90022,Los Angeles Los Angeles County,34.0238187,-118.153228,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90022,Los Angeles Los Angeles County,34.0238187,-118.153228,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90022,Los Angeles Los Angeles County,34.0238187,-118.153228,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90022,Los Angeles Los Angeles County,34.0238187,-118.153228,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90022,Los Angeles Los Angeles County,34.0238187,-118.153228,Nov,28.31,16.8,10.9,66,69,3,2.55
90022,Los Angeles Los Angeles County,34.0238187,-118.153228,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90023,Los Angeles Los Angeles County,34.0224471,-118.2000277,Jan,49.55,14,11,64,70,2.9,2.27
90023,Los Angeles Los Angeles County,34.0224471,-118.2000277,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90023,Los Angeles Los Angeles County,34.0224471,-118.2000277,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90023,Los Angeles Los Angeles County,34.0224471,-118.2000277,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90023,Los Angeles Los Angeles County,34.0224471,-118.2000277,May,0.8,18.1,8.7,70,65,3.8,4.35
90023,Los Angeles Los Angeles County,34.0224471,-118.2000277,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90023,Los Angeles Los Angeles County,34.0224471,-118.2000277,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90023,Los Angeles Los Angeles County,34.0224471,-118.2000277,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90023,Los Angeles Los Angeles County,34.0224471,-118.2000277,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90023,Los Angeles Los Angeles County,34.0224471,-118.2000277,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90023,Los Angeles Los Angeles County,34.0224471,-118.2000277,Nov,28.31,16.8,10.9,66,69,3,2.55
90023,Los Angeles Los Angeles County,34.0224471,-118.2000277,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90024,Los Angeles Los Angeles County,34.0631451,-118.4367551,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90024,Los Angeles Los Angeles County,34.0631451,-118.4367551,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90024,Los Angeles Los Angeles County,34.0631451,-118.4367551,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90024,Los Angeles Los Angeles County,34.0631451,-118.4367551,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90024,Los Angeles Los Angeles County,34.0631451,-118.4367551,May,0.6,17.3,7.7,72,65,3.9,4.12
90024,Los Angeles Los Angeles County,34.0631451,-118.4367551,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90024,Los Angeles Los Angeles County,34.0631451,-118.4367551,Jul,0.01,21,8.2,74,80,3.6,4.91
90024,Los Angeles Los Angeles County,34.0631451,-118.4367551,Aug,0.05,21.8,8,74,81,3.5,4.69
90024,Los Angeles Los Angeles County,34.0631451,-118.4367551,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90024,Los Angeles Los Angeles County,34.0631451,-118.4367551,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90024,Los Angeles Los Angeles County,34.0631451,-118.4367551,Nov,28.12,16.6,10.1,67,68,3,2.47
90024,Los Angeles Los Angeles County,34.0631451,-118.4367551,Dec,30.28,14,10.3,65,69,2.8,2.07
90025,West Los Angeles Los Angeles County,34.0448583,-118.4484367,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90025,West Los Angeles Los Angeles County,34.0448583,-118.4484367,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90025,West Los Angeles Los Angeles County,34.0448583,-118.4484367,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90025,West Los Angeles Los Angeles County,34.0448583,-118.4484367,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90025,West Los Angeles Los Angeles County,34.0448583,-118.4484367,May,0.6,17.3,7.7,72,65,3.9,4.12
90025,West Los Angeles Los Angeles County,34.0448583,-118.4484367,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90025,West Los Angeles Los Angeles County,34.0448583,-118.4484367,Jul,0.01,21,8.2,74,80,3.6,4.91
90025,West Los Angeles Los Angeles County,34.0448583,-118.4484367,Aug,0.05,21.8,8,74,81,3.5,4.69
90025,West Los Angeles Los Angeles County,34.0448583,-118.4484367,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90025,West Los Angeles Los Angeles County,34.0448583,-118.4484367,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90025,West Los Angeles Los Angeles County,34.0448583,-118.4484367,Nov,28.12,16.6,10.1,67,68,3,2.47
90025,West Los Angeles Los Angeles County,34.0448583,-118.4484367,Dec,30.28,14,10.3,65,69,2.8,2.07
90025,Los Angeles Los Angeles County,34.0448583,-118.4484367,Jan,48.46,13.9,10.2,65,70,2.9,2.21
90025,Los Angeles Los Angeles County,34.0448583,-118.4484367,Feb,39.92,14.4,9.7,68,71,3.3,2.64
90025,Los Angeles Los Angeles County,34.0448583,-118.4484367,Mar,35.2,14.7,8.8,70,71,3.7,3.17
90025,Los Angeles Los Angeles County,34.0448583,-118.4484367,Apr,11.59,15.9,8.7,69,77,3.9,3.98
90025,Los Angeles Los Angeles County,34.0448583,-118.4484367,May,0.6,17.3,7.7,72,65,3.9,4.12
90025,Los Angeles Los Angeles County,34.0448583,-118.4484367,Jun,0.06,19.1,7.7,74,65,3.7,4.38
90025,Los Angeles Los Angeles County,34.0448583,-118.4484367,Jul,0.01,21,8.2,74,80,3.6,4.91
90025,Los Angeles Los Angeles County,34.0448583,-118.4484367,Aug,0.05,21.8,8,74,81,3.5,4.69
90025,Los Angeles Los Angeles County,34.0448583,-118.4484367,Sep,1.28,21.4,8.3,72,74,3.3,4.03
90025,Los Angeles Los Angeles County,34.0448583,-118.4484367,Oct,3.27,19.6,9.2,70,72,3.1,3.18
90025,Los Angeles Los Angeles County,34.0448583,-118.4484367,Nov,28.12,16.6,10.1,67,68,3,2.47
90025,Los Angeles Los Angeles County,34.0448583,-118.4484367,Dec,30.28,14,10.3,65,69,2.8,2.07
90026,Los Angeles Los Angeles County,34.0796167,-118.2585096,Jan,49.55,14,11,64,70,2.9,2.27
90026,Los Angeles Los Angeles County,34.0796167,-118.2585096,Feb,41.08,14.8,10.6,67,71,3.3,2.74
90026,Los Angeles Los Angeles County,34.0796167,-118.2585096,Mar,37.38,15.2,9.7,69,71,3.7,3.29
90026,Los Angeles Los Angeles County,34.0796167,-118.2585096,Apr,13.68,16.7,9.9,67,77,3.9,4.22
90026,Los Angeles Los Angeles County,34.0796167,-118.2585096,May,0.8,18.1,8.7,70,65,3.8,4.35
90026,Los Angeles Los Angeles County,34.0796167,-118.2585096,Jun,0.07,20.1,8.8,71,65,3.7,4.71
90026,Los Angeles Los Angeles County,34.0796167,-118.2585096,Jul,0.01,22.4,9.8,71,81,3.6,5.35
90026,Los Angeles Los Angeles County,34.0796167,-118.2585096,Aug,0.06,23.1,9.6,72,82,3.5,5.05
90026,Los Angeles Los Angeles County,34.0796167,-118.2585096,Sep,1.41,22.4,9.7,70,75,3.3,4.3
90026,Los Angeles Los Angeles County,34.0796167,-118.2585096,Oct,2.79,20.3,10.4,69,72,3.1,3.33
90026,Los Angeles Los Angeles County,34.0796167,-118.2585096,Nov,28.31,16.8,10.9,66,69,3,2.55
90026,Los Angeles Los Angeles County,34.0796167,-118.2585096,Dec,29.81,14.1,11.1,65,70,2.8,2.09
90027,Los Angeles Los Angeles County,34.1220545,-118.2935891,Jan,58.7,13.4,11.1,65,68,2.9,2.17
90027,Los Angeles Los Angeles County,34.1220545,-118.2935891,Feb,43.22,14.2,10.9,67,71,3.3,2.68
90027,Los Angeles Los Angeles County,34.1220545,-118.2935891,Mar,36.99,14.5,10.3,68,71,3.7,3.27
90027,Los Angeles Los Angeles County,34.1220545,-118.2935891,Apr,18.86,16,10.5,66,77,3.9,4.19
90027,Los Angeles Los Angeles County,34.1220545,-118.2935891,May,0.93,17.6,9.8,68,66,3.8,4.43
90027,Los Angeles Los Angeles County,34.1220545,-118.2935891,Jun,0.1,19.9,10.1,70,67,3.7,4.81
90027,Los Angeles Los Angeles County,34.1220545,-118.2935891,Jul,0.01,22.3,11.1,70,81,3.6,5.43
90027,Los Angeles Los Angeles County,34.1220545,-118.2935891,Aug,0.11,22.8,10.9,71,82,3.5,5.1
90027,Los Angeles Los Angeles County,34.1220545,-118.2935891,Sep,1.09,22,10.8,69,75,3.3,4.32
90027,Los Angeles Los Angeles County,34.1220545,-118.2935891,Oct,2.71,19.6,11.2,68,73,3,3.29
90027,Los Angeles Los Angeles County,34.1220545,-118.2935891,Nov,30.39,16,11.3,66,68,2.9,2.44
90027,Los Angeles Los Angeles County,34.1220545,-118.2935891,Dec,32.97,13.3,11.2,65,68,2.8,2.02
90028,Hollywood Los Angeles County,34.1012181,-118.325739,Jan,58.7,13.4,11.1,65,68,2.9,2.17
90028,Hollywood Los Angeles County,34.1012181,-118.325739,Feb,43.22,14.2,10.9,67,71,3.3,2.68
90028,Hollywood Los Angeles County,34.1012181,-118.325739,Mar,36.99,14.5,10.3,68,71,3.7,3.27
90028,Hollywood Los Angeles County,34.1012181,-118.325739,Apr,18.86,16,10.5,66,77,3.9,4.19
90028,Hollywood Los Angeles County,34.1012181,-118.325739,May,0.93,17.6,9.8,68,66,3.8,4.43
90028,Hollywood Los Angeles County,34.1012181,-118.325739,Jun,0.1,19.9,10.1,70,67,3.7,4.81
90028,Hollywood Los Angeles County,34.1012181,-118.325739,Jul,0.01,22.3,11.1,70,81,3.6,5.43
90028,Hollywood Los Angeles County,34.1012181,-118.325739,Aug,0.11,22.8,10.9,71,82,3.5,5.1
90028,Hollywood Los Angeles County,34.1012181,-118.325739,Sep,1.09,22,10.8,69,75,3.3,4.32
90028,Hollywood Los Angeles County,34.1012181,-118.325739,Oct,2.71,19.6,11.2,68,73,3,3.29
90028,Hollywood Los Angeles County,34.1012181,-118.325739,Nov,30.39,16,11.3,66,68,2.9,2.44
90028,Hollywood Los Angeles County,34.1012181,-118.325739,Dec,32.97,13.3,11.2,65,68,2.8,2.02
90028,Los Angeles Los Angeles County,34.1012181,-118.325739,Jan,58.7,13.4,11.1,65,68,2.9,2.17
90028,Los Angeles Los Angeles County,34.1012181,-118.325739,Feb,43.22,14.2,10.9,67,71,3.3,2.68
90028,Los Angeles Los Angeles County,34.1012181,-118.325739,Mar,36.99,14.5,10.3,68,71,3.7,3.27
90028,Los Angeles Los Angeles County,34.1012181,-118.325739,Apr,18.86,16,10.5,66,77,3.9,4.19
90028,Los Angeles Los Angeles County,34.1012181,-118.325739,May,0.93,17.6,9.8,68,66,3.8,4.43
90028,Los Angeles Los Angeles County,34.1012181,-118.325739,Jun,0.1,19.9,10.1,70,67,3.7,4.81
90028,Los Angeles Los Angeles County,34.1012181,-118.325739,Jul,0.01,22.3,11.1,70,81,3.6,5.43
90028,Los Angeles Los Angeles County,34.1012181,-118.325739,Aug,0.11,22.8,10.9,71,82,3.5,5.1
90028,Los Angeles Los Angeles County,34.1012181,-118.325739,Sep,1.09,22,10.8,69,75,3.3,4.32
90028,Los Angeles Los Angeles County,34.1012181,-118.325739,Oct,2.71,19.6,11.2,68,73,3,3.29
90028,Los Angeles Los Angeles County,34.1012181,-118.325739,Nov,30.39,16,11.3,66,68,2.9,2.44
90028,Los Angeles Los Angeles County,34.1012181,-118.325739,Dec,32.97,13.3,11.2,65,68,2.8,2.02
90029,Los Angeles Los Angeles County,34.0880507,-118.2965121,Jan,58.7,13.4,11.1,65,68,2.9,2.17
90029,Los Angeles Los Angeles County,34.0880507,-118.2965121,Feb,43.22,14.2,10.9,67,71,3.3,2.68
90029,Los Angeles Los Angeles County,34.0880507,-118.2965121,Mar,36.99,14.5,10.3,68,71,3.7,3.27
90029,Los Angeles Los Angeles County,34.0880507,-118.2965121,Apr,18.86,16,10.5,66,77,3.9,4.19
